id,re_x,re_y
IS481_RS15285,2061.17,3640.0
IS481_RS15290,1158.33,6229.83
IS481_RS15295,687.17,4554.17
IS481_RS15300,520.33,617.83
IS481_RS15305,1485.0,1026.17
IS481_RS15310,3648.0,3132.67
IS481_RS15315,1848.67,1291.08
IS481_RS15320,4938.83,2400.0
IS481_RS15325,1369.83,736.5
IS481_RS15330,1641.58,1003.83
IS481_RS15335,86.33,146.17
IS481_RS15340,121.17,196.33
IS481_RS15345,8.75,3.33
IS481_RS15350,34.25,21.08
IS481_RS15355,64.83,75.33
IS481_RS15360,5797.33,22602.58
IS481_RS15365,7039.0,14296.5
IS481_RS15370,940.83,4955.5
IS481_RS15375,1423.5,8089.5
IS481_RS15380,1820.67,2370.33
IS481_RS15385,2627.5,1205.67
IS481_RS15390,2572.92,2712.67
IS481_RS15395,2224.75,2404.5
IS481_RS15400,7476.33,6108.0
IS481_RS15405,2470.33,1740.83
IS481_RS15410,553.33,814.5
IS481_RS15415,462.5,542.33
IS481_RS15420,1927.33,1073.83
IS481_RS15425,2233.17,1314.5
IS481_RS15430,1004.0,683.33
IS481_RS15435,3214.83,4549.5
IS481_RS15440,2837.0,2251.0
IS481_RS15445,1305.67,1102.67
IS481_RS15450,2888.83,2989.17
IS481_RS15455,282259.5,196581.67
IS481_RS15460,5019.5,19810.83
IS481_RS15465,2177.5,3742.5
IS481_RS15470,7631.0,5820.83
IS481_RS15475,1905.5,2030.33
IS481_RS15480,3179.0,3336.08
IS481_RS15485,4836.67,3645.5
IS481_RS15490,1711.17,1665.0
IS481_RS15495,1421.33,1417.17
IS481_RS15500,596.0,449.83
IS481_RS15505,1398.17,1008.83
IS481_RS15510,958.83,779.7
IS481_RS15515,4160.83,3642.83
IS481_RS15520,3401.67,3145.5
IS481_RS15525,3282.92,3593.0
IS481_RS15530,5633.33,9204.67
IS481_RS15535,2240.0,3104.83
IS481_RS15540,3107.17,2404.17
IS481_RS15545,2536.58,4974.08
IS481_RS15550,4624.33,4080.5
IS481_RS15555,3553.0,2273.5
IS481_RS15560,6330.67,3508.5
IS481_RS15565,841.83,1007.33
IS481_RS15570,11784.0,3040.83
IS481_RS15575,3010.5,1654.83
IS481_RS15580,4297.67,1701.17
IS481_RS15585,3976.83,1493.33
IS481_RS15590,19283.25,3816.67
IS481_RS15595,7384.5,2092.33
IS481_RS15600,1866.83,612.0
IS481_RS15605,6431.83,2345.75
IS481_RS15610,3503.5,1581.5
IS481_RS15615,18059.0,20946.17
IS481_RS15620,1874.17,1326.33
IS481_RS15625,3846.17,2773.33
IS481_RS15630,5166.42,5540.67
IS481_RS15635,10084.67,12440.33
IS481_RS15640,637.0,623.67
IS481_RS15645,523.83,637.0
IS481_RS15650,1685.0,1977.67
IS481_RS15655,7182.17,10999.5
IS481_RS15660,11851.92,19801.75
IS481_RS15665,4788.83,6115.75
IS481_RS15670,10336.08,9332.33
IS481_RS15675,32585.33,20774.0
IS481_RS15680,46780.5,33753.5
IS481_RS15685,5315.92,28929.17
IS481_RS15690,3088.33,3702.5
IS481_RS15695,687.0,620.5
IS481_RS15700,17993.67,254927.0
IS481_RS15705,8450.83,8398.67
IS481_RS15710,16068.0,8216.67
IS481_RS15715,17560.25,10306.25
IS481_RS15720,3557.83,5344.5
IS481_RS15725,6286.33,4780.5
IS481_RS15730,20601.58,6115.83
IS481_RS15735,289.5,235.0
IS481_RS15740,3608.33,4968.83
IS481_RS15745,600.83,1057.33
IS481_RS15750,1062.17,1209.5
IS481_RS15755,1749.67,1617.0
IS481_RS15760,3663.33,1950.83
IS481_RS15765,16692.75,19318.33
IS481_RS15770,16695.0,23783.67
IS481_RS15775,11941.67,14503.58
IS481_RS15780,6965.67,7508.92
IS481_RS15785,4764.33,4876.92
IS481_RS15790,5261.67,5761.08
IS481_RS15795,49087.17,35152.5
IS481_RS15800,18718.16,15191.0
IS481_RS15805,6619.66,5970.5
IS481_RS15810,16339.83,13735.0
IS481_RS15815,11734.83,8091.17
IS481_RS15820,19037.33,13476.83
IS481_RS15825,16324.5,13269.42
IS481_RS15830,14340.67,13836.58
IS481_RS15835,31397.16,29117.0
IS481_RS15840,25301.25,23198.92
IS481_RS15845,40207.75,32926.75
IS481_RS15850,11464.83,5640.83
IS481_RS15855,21451.99,19206.08
IS481_RS15860,13061.24,12516.16
IS481_RS15865,18533.16,14850.99
IS481_RS15870,22420.17,16228.67
IS481_RS15875,10531.5,9923.25
IS481_RS15880,8856.17,8564.66
IS481_RS15885,26296.58,22817.41
IS481_RS15890,12782.92,11352.03
IS481_RS15895,23339.33,19117.37
IS481_RS15900,49384.17,36637.08
IS481_RS15905,11765.5,11642.67
IS481_RS15910,4377.33,4303.0
IS481_RS15915,54312.92,39863.92
IS481_RS15920,26033.42,21509.83
IS481_RS15925,28255.5,27153.25
IS481_RS15930,1123.5,1054.33
IS481_RS15935,837.67,734.5
IS481_RS15940,72737.25,64439.0
IS481_RS15945,54033.2,57925.08
IS481_RS15950,11961.0,12144.25
IS481_RS15955,13852.58,7751.0
IS481_RS15960,17794.17,14337.0
IS481_RS15965,15066.5,13065.0
IS481_RS15970,20650.33,17151.58
IS481_RS15975,15446.17,10216.67
IS481_RS15980,2704.08,2087.58
IS481_RS15985,2546.08,2200.83
IS481_RS15990,1300.83,895.0
IS481_RS15995,9868.33,4605.42
IS481_RS16000,4305.83,2176.58
IS481_RS16005,1299.0,632.33
IS481_RS16010,1843.08,1406.67
IS481_RS16015,3636.42,3520.33
IS481_RS16020,759.0,851.67
IS481_RS16025,515.0,363.67
IS481_RS16030,331.0,190.83
IS481_RS16035,508.0,324.33
IS481_RS16040,488.58,400.83
IS481_RS16045,737.5,494.0
IS481_RS16050,664.5,499.0
IS481_RS16055,578.67,284.83
IS481_RS16060,308.67,155.83
IS481_RS16065,188.33,64.83
IS481_RS16070,199.33,130.5
IS481_RS16075,597.33,386.33
IS481_RS16080,76.5,86.5
IS481_RS16085,62.17,54.33
IS481_RS16090,384.33,621.17
IS481_RS16095,331.08,462.33
IS481_RS16100,812.83,373.5
IS481_RS16105,974.5,514.17
IS481_RS16110,405.17,227.0
IS481_RS16115,4836.0,2255.83
IS481_RS16120,382.33,754.17
IS481_RS16125,1508.17,702.17
IS481_RS16130,4510.83,3851.08
IS481_RS16135,856.5,273.0
IS481_RS16140,3001.33,1634.33
IS481_RS16145,2554.5,2253.2
IS481_RS16150,1958.5,1378.83
IS481_RS16155,2428.5,1519.0
IS481_RS16160,1033.0,988.0
IS481_RS16165,2218.33,1461.5
IS481_RS16170,2688.0,3114.5
IS481_RS16175,315.0,360.0
IS481_RS16180,332.0,813.25
IS481_RS16185,2842.0,3473.33
IS481_RS16190,336.5,406.67
IS481_RS16195,877.0,916.0
IS481_RS16200,6155.67,7612.5
IS481_RS16205,2509.0,731.08
IS481_RS16210,2771.83,615.67
IS481_RS16215,4509.0,1372.83
IS481_RS16220,514.83,317.5
IS481_RS16225,621.83,412.0
IS481_RS16230,1355.83,323.5
IS481_RS16235,612.83,356.08
IS481_RS16240,1167.83,1507.33
IS481_RS16245,1984.0,1770.67
IS481_RS16250,3867.83,1750.17
IS481_RS16255,703.0,492.17
IS481_RS16260,585.0,423.83
IS481_RS16265,1009.33,634.33
IS481_RS16270,1516.33,643.17
IS481_RS16275,952.5,674.0
IS481_RS16280,1796.5,4075.67
IS481_RS16285,462.5,597.25
IS481_RS16290,2173.0,572.0
IS481_RS16295,4511.33,2961.67
IS481_RS16300,2054.0,2542.5
IS481_RS16305,7198.0,12356.08
IS481_RS16310,2288.83,988.5
IS481_RS16315,545.33,239.67
IS481_RS16320,2368.83,2920.33
IS481_RS16325,2614.5,1311.17
IS481_RS16330,4931.5,4091.83
IS481_RS16335,3112.5,3034.33
IS481_RS16340,1296.17,1051.67
IS481_RS16345,324.5,52.0
IS481_RS16350,1295.0,253.17
IS481_RS16355,3780.17,7442.92
IS481_RS16360,5199.5,10053.75
IS481_RS16365,2821.0,5722.17
IS481_RS16370,7204.5,9270.17
IS481_RS16375,17186.17,21908.08
IS481_RS16380,13151.33,20703.58
IS481_RS16385,21029.33,27762.58
IS481_RS16390,15100.58,16465.58
IS481_RS16395,21610.62,25761.17
IS481_RS16400,18017.25,22366.17
IS481_RS16405,13404.83,10400.67
IS481_RS16410,22868.67,12462.92
IS481_RS16415,2414.5,5050.83
IS481_RS16420,1519.33,1659.33
IS481_RS16425,1155.0,865.5
IS481_RS16430,401.0,302.0
IS481_RS16435,426.0,309.5
IS481_RS16440,935.33,645.67
IS481_RS16445,829.58,528.83
IS481_RS16450,361.17,169.33
IS481_RS16455,1482.5,611.67
IS481_RS16460,1450.17,625.0
IS481_RS16465,577.33,1058.5
IS481_RS16470,2614.83,2070.5
IS481_RS16475,5255.67,4845.5
IS481_RS16480,4034.67,2070.08
IS481_RS16485,4359.83,4026.08
IS481_RS16490,3190.17,2603.83
IS481_RS16495,5982.58,7394.33
IS481_RS16500,2470.5,1858.83
IS481_RS16505,1381.83,3769.17
IS481_RS16510,1234.5,2470.17
IS481_RS16515,2700.17,8721.0
IS481_RS16520,749.0,3339.33
IS481_RS16525,951.5,5052.33
IS481_RS16530,1226.33,935.17
IS481_RS16535,953.17,745.5
IS481_RS16540,4194.17,2337.83
IS481_RS16545,9704.33,5903.5
IS481_RS16550,2866.67,2413.5
IS481_RS16555,1064.5,1121.5
IS481_RS16560,27337.5,26780.92
IS481_RS16565,12089.0,42655.75
IS481_RS16570,4704.17,14511.5
IS481_RS16575,3524.5,4904.0
IS481_RS16580,449.5,306.0
IS481_RS16585,8620.58,11772.33
IS481_RS16590,4543.0,5374.5
IS481_RS16595,7273.33,7351.92
IS481_RS16600,3054.58,2490.0
IS481_RS16605,22674.5,18807.0
IS481_RS16610,5023.83,6608.53
IS481_RS16615,608.5,480.0
IS481_RS16620,1510.0,4048.08
IS481_RS16625,3563.83,7071.83
IS481_RS16630,4972.83,2887.0
IS481_RS16635,1381.0,2488.0
IS481_RS16640,5982.0,9372.33
IS481_RS16645,1772.0,2835.83
IS481_RS16650,1554.83,3472.33
IS481_RS16655,178.83,279.83
IS481_RS16660,18.33,19.33
IS481_RS16665,64.5,53.0
IS481_RS16670,6191.33,1751.5
IS481_RS16675,693.58,294.0
IS481_RS16680,1207.17,416.5
IS481_RS16685,1820.5,476.17
IS481_RS16690,2737.33,800.75
IS481_RS16695,5237.5,1411.67
IS481_RS16700,26781.08,10112.58
IS481_RS16705,2089.0,497.67
IS481_RS16710,2373.5,2167.5
IS481_RS16715,607.83,641.33
IS481_RS16720,265.0,368.33
IS481_RS16725,304.5,254.33
IS481_RS16730,1033.33,300.67
IS481_RS16735,1906.0,452.5
IS481_RS16740,349.08,1111.5
IS481_RS16745,1640.33,1135.83
IS481_RS16750,1124.33,1362.5
IS481_RS16755,430.0,654.5
IS481_RS16760,2684.83,2216.83
IS481_RS16765,4660.83,4648.33
IS481_RS16770,4006.17,4273.83
IS481_RS16775,4194.37,12498.08
IS481_RS16780,4129.17,1925.33
IS481_RS16785,201.5,494.0
IS481_RS16790,810.17,988.67
IS481_RS16795,137.33,531.33
IS481_RS16800,73.0,389.67
IS481_RS16805,1129.0,1973.87
IS481_RS16810,3335.0,2637.83
IS481_RS16815,2596.17,1669.0
IS481_RS16820,919.5,1184.53
IS481_RS16825,2166.67,1559.83
IS481_RS16830,2155.0,1097.17
IS481_RS16835,4087.17,1850.33
IS481_RS16845,945.0,998.83
IS481_RS16850,1763.5,1134.0
IS481_RS16855,1938.0,903.0
IS481_RS16860,2456.0,2038.67
IS481_RS16865,2376.67,2603.5
IS481_RS16870,183.33,141.83
IS481_RS16875,73.83,57.5
IS481_RS16880,1209.33,654.83
IS481_RS16885,8628.0,3551.83
IS481_RS16890,19426.17,4053.95
IS481_RS16895,4391.83,756.0
IS481_RS16900,3364.42,10936.5
IS481_RS16905,3257.67,10980.5
IS481_RS16910,2679.83,1629.67
IS481_RS16915,3121.33,2840.33
IS481_RS16920,1105.83,1169.17
IS481_RS16925,4602.33,3747.83
IS481_RS16930,16746.17,6140.17
IS481_RS16935,4214.17,1499.33
IS481_RS16940,3661.33,1741.33
IS481_RS16945,1324.33,964.5
IS481_RS16950,1003.67,1025.33
IS481_RS16955,389.33,2575.08
IS481_RS16960,1234.83,4786.17
IS481_RS16965,934.5,955.0
IS481_RS16970,11263.08,16405.58
IS481_RS16975,3188.33,3751.5
IS481_RS16980,3239.17,2477.42
IS481_RS16985,6057.5,12599.5
IS481_RS16990,1843.0,1180.33
IS481_RS16995,1280.42,1330.5
IS481_RS17000,976.0,796.5
IS481_RS17005,804.33,755.83
IS481_RS17010,1356.5,1915.33
IS481_RS17015,14442.83,14874.0
IS481_RS17020,2195.0,2264.83
IS481_RS17025,2816.5,3412.5
IS481_RS17030,2906.0,1197.5
IS481_RS17035,2215.0,579.33
IS481_RS17040,387.0,660.33
IS481_RS17045,212.25,153.33
IS481_RS17050,208.0,216.5
IS481_RS17055,467.5,208.5
IS481_RS17060,411.17,159.17
IS481_RS17065,477.0,202.53
IS481_RS17070,443.58,209.0
IS481_RS17075,242.5,148.5
IS481_RS17080,234.0,155.17
IS481_RS17085,346.0,194.5
IS481_RS17090,221.0,114.0
IS481_RS17095,507.5,166.0
IS481_RS17100,718.33,295.0
IS481_RS17105,1308.33,467.0
IS481_RS17110,10682.83,3189.83
IS481_RS17115,376.17,239.33
IS481_RS17120,337.17,256.67
IS481_RS17125,280.5,151.83
IS481_RS17130,36.5,34.0
IS481_RS17135,898.5,326.83
IS481_RS17140,555.75,298.5
IS481_RS17145,1635.33,877.33
IS481_RS17150,1831.75,2506.67
IS481_RS17155,2210.5,2565.58
IS481_RS17160,2107.17,2311.0
IS481_RS17165,899.0,1179.83
IS481_RS17170,2540.67,1662.0
IS481_RS17175,519.5,275.5
IS481_RS17180,2097.83,1703.75
IS481_RS17185,2721.83,2824.5
IS481_RS17190,7353.92,14443.83
IS481_RS17195,6344.0,16050.0
IS481_RS17200,5699.83,9029.83
IS481_RS17205,9466.83,14887.0
IS481_RS17210,5213.67,3557.17
IS481_RS17215,2005.83,745.83
IS481_RS17220,27640.08,8264.92
IS481_RS17225,7678.33,4080.67
IS481_RS17230,5784.0,5014.5
IS481_RS17235,12851.17,21476.33
IS481_RS17240,1685.17,3802.58
IS481_RS17245,2231.67,2175.0
IS481_RS17250,1800.0,911.5
IS481_RS17255,1722.0,993.33
IS481_RS17260,409.0,199.92
IS481_RS17265,521.33,368.67
IS481_RS17270,3868.17,3693.0
IS481_RS17275,1678.33,1255.83
IS481_RS17280,3864.33,2855.5
IS481_RS17285,4519.08,3009.25
IS481_RS17290,4359.67,3099.67
IS481_RS17295,846.33,1021.83
IS481_RS17300,191.33,183.83
IS481_RS17305,173.25,164.5
IS481_RS17310,145.0,85.33
IS481_RS17315,660.0,742.0
IS481_RS17320,1634.0,2352.83
IS481_RS17325,3595.83,810.0
IS481_RS17330,2481.33,970.17
IS481_RS17335,2942.83,1363.0
IS481_RS17340,1078.33,453.33
IS481_RS17345,1171.33,712.33
IS481_RS17350,1744.0,1350.83
IS481_RS17355,745.33,470.33
IS481_RS17360,1247.17,952.83
IS481_RS17365,709.83,441.5
IS481_RS17370,805.83,484.17
IS481_RS17375,5926.5,3560.67
IS481_RS17380,402.0,228.0
IS481_RS17385,2148.33,970.83
IS481_RS17390,1339.83,846.83
IS481_RS17395,863.0,1024.0
IS481_RS17400,3396.0,2671.17
IS481_RS17405,4898.67,2107.42
IS481_RS17415,1660.0,3604.0
IS481_RS17420,23611.17,2627.5
IS481_RS17425,2615.5,1275.5
IS481_RS17430,967.83,1502.5
IS481_RS17435,911.33,6009.17
IS481_RS17440,4617.5,7135.67
IS481_RS17445,788.0,752.67
IS481_RS17450,799.17,462.83
IS481_RS17455,127.33,81.5
IS481_RS17460,292.33,176.0
IS481_RS17465,792.83,542.0
IS481_RS17470,538.33,475.17
IS481_RS17475,226.0,177.33
IS481_RS17480,926.33,719.83
IS481_RS17485,8093.67,20347.83
IS481_RS17490,827.0,505.33
IS481_RS17495,2631.67,2101.17
IS481_RS17500,6684.08,5186.17
IS481_RS17505,2490.67,5745.33
IS481_RS17510,422.67,4164.92
IS481_RS17515,974.17,6246.92
IS481_RS17520,385.5,412.0
IS481_RS17525,634.0,636.0
IS481_RS17530,2625.5,352.5
IS481_RS17535,2388.33,692.33
IS481_RS17540,1330.0,492.17
IS481_RS17545,1358.17,765.17
IS481_RS17550,381.0,617.5
IS481_RS17555,28951.5,47610.83
IS481_RS17560,2848.67,885.5
IS481_RS17565,1969.5,1135.17
IS481_RS17570,1141.5,1017.83
IS481_RS17575,325.83,304.33
IS481_RS17580,367.33,294.83
IS481_RS17585,231.67,247.0
IS481_RS17590,37.83,50.5
IS481_RS17595,284.67,281.67
IS481_RS17600,272.0,272.92
IS481_RS17605,311.17,292.67
IS481_RS17610,218.33,223.5
IS481_RS17615,489.17,855.5
IS481_RS17620,268.5,426.5
IS481_RS17625,1017.08,793.42
IS481_RS17630,3036.83,2672.67
IS481_RS17635,1782.75,1341.17
IS481_RS17640,788.83,798.0
IS481_RS17645,715.67,682.83
IS481_RS17650,438.0,969.0
IS481_RS17655,169.0,222.5
IS481_RS17660,274.83,346.58
IS481_RS17665,1878.83,1326.0
IS481_RS17670,1656.33,1436.17
IS481_RS17675,372.08,263.5
IS481_RS17680,805.25,425.0
IS481_RS17685,3320.67,1681.0
IS481_RS17690,474.67,309.5
IS481_RS17695,648.58,399.5
IS481_RS17700,692.92,479.67
IS481_RS17705,608.5,548.5
IS481_RS17710,1212.67,1760.5
IS481_RS17715,594.5,155.67
IS481_RS17720,1364.5,237.42
IS481_RS17725,26.0,31.0
IS481_RS17730,365.25,153.5
IS481_RS17735,943.83,376.0
IS481_RS17740,623.67,278.17
IS481_RS17745,714.33,273.83
IS481_RS17750,1093.83,448.83
IS481_RS17755,862.33,304.33
IS481_RS17760,1351.17,459.67
IS481_RS17765,1435.67,494.58
IS481_RS17770,1196.17,535.83
IS481_RS17775,1599.67,631.5
IS481_RS17780,2948.83,627.7
IS481_RS17785,2625.33,982.33
IS481_RS17790,3630.33,629.5
IS481_RS17795,3297.67,1875.75
IS481_RS17800,1496.83,1319.58
IS481_RS17805,2801.17,1659.67
IS481_RS17810,146.5,846.0
IS481_RS17820,2794.0,3742.17
IS481_RS17825,3148.33,2179.83
IS481_RS17835,2065.0,3786.17
IS481_RS17840,961.0,1959.17
IS481_RS17845,30868.87,40233.17
IS481_RS17855,3027.25,2367.5
IS481_RS17860,181.33,147.5
IS481_RS17865,2618.5,1791.33
IS481_RS17870,4079.83,3072.67
IS481_RS17875,6072.92,6655.0
IS481_RS17880,6031.5,16569.42
IS481_RS17885,4372.33,7866.83
IS481_RS17890,685.33,202.5
IS481_RS17895,5592.83,5039.5
IS481_RS17900,803.5,582.33
IS481_RS17905,1832.0,2474.67
IS481_RS17910,889.83,1075.33
IS481_RS17915,784.17,874.67
IS481_RS17920,7189.0,11705.33
IS481_RS17925,6426.5,12252.17
IS481_RS17930,7124.0,12107.33
IS481_RS17940,1899.5,3101.67
IS481_RS17945,286.5,240.5
IS481_RS17950,2638.5,1332.0
IS481_RS17955,1074.83,580.0
IS481_RS17960,682.0,489.5
IS481_RS17965,1116.83,1026.0
IS481_RS17970,357.67,317.0
IS481_RS17975,15213.67,2858.33
IS481_RS17980,2800.0,2174.83
IS481_RS17985,513.5,519.0
IS481_RS17990,289.5,291.0
IS481_RS18000,2936.0,6053.0
IS481_RS18005,727.83,3215.0
IS481_RS18010,11972.83,10882.67
IS481_RS18015,5215.67,15777.33
IS481_RS18020,530.0,583.5
IS481_RS18025,64.5,68.5
IS481_RS18030,3489.33,3293.0
IS481_RS18035,6722.0,6176.5
IS481_RS18040,3216.5,2910.33
IS481_RS18045,3449.83,3392.67
IS481_RS18050,2157.33,1655.5
IS481_RS18055,2070.83,1426.08
IS481_RS18060,4065.0,7321.0
IS481_RS18065,673.5,887.33
IS481_RS18070,323.75,337.83
IS481_RS18075,1165.5,1392.5
IS481_RS18080,538.17,616.33
IS481_RS18085,535.0,569.33
IS481_RS18090,1393.0,1939.0
IS481_RS18095,7665.0,18845.33
IS481_RS18100,3045.08,9696.17
IS481_RS18105,2922.0,8948.17
IS481_RS18110,664.5,374.33
IS481_RS18115,1641.83,1194.0
IS481_RS18120,5180.33,5394.17
IS481_RS18125,2973.0,2484.83
IS481_RS18130,1781.5,4602.17
IS481_RS18135,3798.67,4623.5
IS481_RS18140,12199.33,9657.33
IS481_RS18145,21847.33,26524.5
IS481_RS18150,1394.83,1705.0
IS481_RS18155,2466.83,2774.58
IS481_RS18160,4839.83,5191.33
IS481_RS18165,102678.5,52662.75
IS481_RS18170,518.0,465.0
IS481_RS18175,2835.67,1871.33
IS481_RS18180,1622.83,3800.17
IS481_RS18185,418.17,1515.33
IS481_RS18190,1495.25,4125.0
IS481_RS18195,3146.5,4499.08
IS481_RS18200,2314.17,1906.0
IS481_RS18205,3040.67,2322.33
IS481_RS18210,2125.0,2220.0
IS481_RS18215,4088.17,5656.83
IS481_RS18220,2580.0,3786.5
IS481_RS18225,4065.5,3912.0
IS481_RS18230,4245.33,2676.25
IS481_RS18235,7113.33,4282.33
IS481_RS18240,3027.33,1016.17
IS481_RS18245,19031.08,7828.0
IS481_RS18250,24033.08,12028.17
IS481_RS00110,380.0,795.0
IS481_RS00165,11011.0,5810.0
IS481_RS00170,1249.0,902.0
IS481_RS00385,6404.0,3439.0
IS481_RS02035,1596.0,955.0
IS481_RS02165,1072.0,678.0
IS481_RS02290,110.0,145.0
IS481_RS02300,18225.0,48833.0
IS481_RS02615,1252.0,1238.0
IS481_RS02775,2228.5,1062.0
IS481_RS04750,819.5,593.0
IS481_RS05270,89.0,80.0
IS481_RS07690,829.0,3505.0
IS481_RS08330,84.0,136.0
IS481_RS08495,46.0,73.5
IS481_RS08560,1591.5,1383.5
IS481_RS08800,480.0,1345.0
IS481_RS08900,3161.0,9907.0
IS481_RS10725,4947.0,2193.0
IS481_RS11710,691.0,563.5
IS481_RS12170,177363.5,279283.0
IS481_RS13085,2217.0,1871.0
IS481_RS13260,4567.0,3952.0
IS481_RS14015,113.0,109.0
IS481_RS14270,888.0,703.5
IS481_RS14425,1780.0,1786.0
IS481_RS16840,2804.0,3135.0
IS481_RS17410,11734.0,6404.0
IS481_RS17815,5680.0,9708.0
IS481_RS17830,5338.0,3720.0
IS481_RS17850,105.0,109.0
IS481_RS17935,1280.0,1647.0
IS481_RS17995,224.0,295.0
