id,re_x,re_y
IS481_17130,36.5,34.0
IS481_17135,898.5,326.83
IS481_17140,555.75,298.5
IS481_17145,1635.33,877.33
IS481_17150,1831.75,2506.67
IS481_17155,2210.5,2565.58
IS481_17160,2107.17,2311.0
IS481_17165,899.0,1179.83
IS481_17170,2540.67,1662.0
IS481_17175,519.5,275.5
IS481_17180,2097.83,1703.75
IS481_17185,2721.83,2824.5
IS481_17190,7353.92,14443.83
IS481_17195,6344.0,16050.0
IS481_17200,5699.83,9029.83
IS481_17205,9466.83,14887.0
IS481_17210,5213.67,3557.17
IS481_17215,2005.83,745.83
IS481_17220,27640.08,8264.92
IS481_17225,7678.33,4080.67
IS481_17230,5784.0,5014.5
IS481_17235,12851.17,21476.33
IS481_17240,1685.17,3802.58
IS481_17245,2231.67,2175.0
IS481_17250,1800.0,911.5
IS481_17255,1722.0,993.33
IS481_17260,409.0,199.92
IS481_17265,521.33,368.67
IS481_17270,3868.17,3693.0
IS481_17275,1678.33,1255.83
IS481_17280,3864.33,2855.5
IS481_17285,4519.08,3009.25
IS481_17290,4359.67,3099.67
IS481_17295,846.33,1021.83
IS481_17300,191.33,183.83
IS481_17305,173.25,164.5
IS481_17310,145.0,85.33
IS481_17315,660.0,742.0
IS481_17320,1634.0,2352.83
IS481_17325,3595.83,810.0
IS481_17330,2481.33,970.17
IS481_17335,2942.83,1363.0
IS481_17340,1078.33,453.33
IS481_17345,1171.33,712.33
IS481_17350,1744.0,1350.83
IS481_17355,745.33,470.33
IS481_17360,1247.17,952.83
IS481_17365,709.83,441.5
IS481_17370,805.83,484.17
IS481_17375,5926.5,3560.67
IS481_17380,402.0,228.0
IS481_17385,2148.33,970.83
IS481_17390,1339.83,846.83
IS481_17395,863.0,1024.0
IS481_17400,3396.0,2671.17
IS481_17405,4898.67,2107.42
IS481_17415,1660.0,3604.0
IS481_17420,23611.17,2627.5
IS481_17425,2615.5,1275.5
IS481_17430,967.83,1502.5
IS481_17435,911.33,6009.17
IS481_17440,4617.5,7135.67
IS481_17445,788.0,752.67
IS481_17450,799.17,462.83
IS481_17455,127.33,81.5
IS481_17460,292.33,176.0
IS481_17465,792.83,542.0
IS481_17470,538.33,475.17
IS481_17475,226.0,177.33
IS481_17480,926.33,719.83
IS481_17485,8093.67,20347.83
IS481_17490,827.0,505.33
IS481_17495,2631.67,2101.17
IS481_17500,6684.08,5186.17
IS481_17505,2490.67,5745.33
IS481_17510,422.67,4164.92
IS481_17515,974.17,6246.92
IS481_17520,385.5,412.0
IS481_17525,634.0,636.0
IS481_17530,2625.5,352.5
IS481_17535,2388.33,692.33
IS481_17540,1330.0,492.17
IS481_17545,1358.17,765.17
IS481_17550,381.0,617.5
IS481_17555,28951.5,47610.83
IS481_17560,2848.67,885.5
IS481_17565,1969.5,1135.17
IS481_17570,1141.5,1017.83
IS481_17575,325.83,304.33
IS481_17580,367.33,294.83
IS481_17585,231.67,247.0
IS481_17590,37.83,50.5
IS481_17595,284.67,281.67
IS481_17600,272.0,272.92
IS481_17605,311.17,292.67
IS481_17610,218.33,223.5
IS481_17615,489.17,855.5
IS481_17620,268.5,426.5
IS481_17625,1017.08,793.42
IS481_17630,3036.83,2672.67
IS481_17635,1782.75,1341.17
IS481_17640,788.83,798.0
IS481_17645,715.67,682.83
IS481_17650,438.0,969.0
IS481_17655,169.0,222.5
IS481_17660,274.83,346.58
IS481_17665,1878.83,1326.0
IS481_17670,1656.33,1436.17
IS481_17675,372.08,263.5
IS481_17680,805.25,425.0
IS481_17685,3320.67,1681.0
IS481_17690,474.67,309.5
IS481_17695,648.58,399.5
IS481_17700,692.92,479.67
IS481_17705,608.5,548.5
IS481_17710,1212.67,1760.5
IS481_17715,594.5,155.67
IS481_17720,1364.5,237.42
IS481_17725,26.0,31.0
IS481_17730,365.25,153.5
IS481_17735,943.83,376.0
IS481_17740,623.67,278.17
IS481_17745,714.33,273.83
IS481_17750,1093.83,448.83
IS481_17755,862.33,304.33
IS481_17760,1351.17,459.67
IS481_17765,1435.67,494.58
IS481_17770,1196.17,535.83
IS481_17775,1599.67,631.5
IS481_17780,2948.83,627.7
IS481_17785,2625.33,982.33
IS481_17790,3630.33,629.5
IS481_17795,3297.67,1875.75
IS481_17800,1496.83,1319.58
IS481_17805,2801.17,1659.67
IS481_17810,146.5,846.0
IS481_17820,2794.0,3742.17
IS481_17825,3148.33,2179.83
IS481_17835,2065.0,3786.17
IS481_17840,961.0,1959.17
IS481_17845,30868.87,40233.17
IS481_17855,3027.25,2367.5
IS481_17860,181.33,147.5
IS481_17865,2618.5,1791.33
IS481_17870,4079.83,3072.67
IS481_17875,6072.92,6655.0
IS481_17880,6031.5,16569.42
IS481_17885,4372.33,7866.83
IS481_17890,685.33,202.5
IS481_17895,5592.83,5039.5
IS481_17900,803.5,582.33
IS481_17905,1832.0,2474.67
IS481_17910,889.83,1075.33
IS481_17915,784.17,874.67
IS481_17920,7189.0,11705.33
IS481_17925,6426.5,12252.17
IS481_17930,7124.0,12107.33
IS481_17940,1899.5,3101.67
IS481_17945,286.5,240.5
IS481_17950,2638.5,1332.0
IS481_17955,1074.83,580.0
IS481_17960,682.0,489.5
IS481_17965,1116.83,1026.0
IS481_17970,357.67,317.0
IS481_17975,15213.67,2858.33
IS481_17980,2800.0,2174.83
IS481_17985,513.5,519.0
IS481_17990,289.5,291.0
IS481_18000,2936.0,6053.0
IS481_18005,727.83,3215.0
IS481_18010,11972.83,10882.67
IS481_18015,5215.67,15777.33
IS481_18020,530.0,583.5
IS481_18025,64.5,68.5
IS481_18030,3489.33,3293.0
IS481_18035,6722.0,6176.5
IS481_18040,3216.5,2910.33
IS481_18045,3449.83,3392.67
IS481_18050,2157.33,1655.5
IS481_18055,2070.83,1426.08
IS481_18060,4065.0,7321.0
IS481_18065,673.5,887.33
IS481_18070,323.75,337.83
IS481_18075,1165.5,1392.5
IS481_18080,538.17,616.33
IS481_18085,535.0,569.33
IS481_18090,1393.0,1939.0
IS481_18095,7665.0,18845.33
IS481_18100,3045.08,9696.17
IS481_18105,2922.0,8948.17
IS481_18110,664.5,374.33
IS481_18115,1641.83,1194.0
IS481_18120,5180.33,5394.17
IS481_18125,2973.0,2484.83
IS481_18130,1781.5,4602.17
IS481_18135,3798.67,4623.5
IS481_18140,12199.33,9657.33
IS481_18145,21847.33,26524.5
IS481_18150,1394.83,1705.0
IS481_18155,2466.83,2774.58
IS481_18160,4839.83,5191.33
IS481_18165,102678.5,52662.75
IS481_18170,518.0,465.0
IS481_18175,2835.67,1871.33
IS481_18180,1622.83,3800.17
IS481_18185,418.17,1515.33
IS481_18190,1495.25,4125.0
IS481_18195,3146.5,4499.08
IS481_18200,2314.17,1906.0
IS481_18205,3040.67,2322.33
IS481_18210,2125.0,2220.0
IS481_18215,4088.17,5656.83
IS481_18220,2580.0,3786.5
IS481_18225,4065.5,3912.0
IS481_18230,4245.33,2676.25
IS481_18235,7113.33,4282.33
IS481_18240,3027.33,1016.17
IS481_18245,19031.08,7828.0
IS481_18250,24033.08,12028.17
IS481_00110,380.0,795.0
IS481_00165,11011.0,5810.0
IS481_00170,1249.0,902.0
IS481_00385,6404.0,3439.0
IS481_02035,1596.0,955.0
IS481_02165,1072.0,678.0
IS481_02290,110.0,145.0
IS481_02300,18225.0,48833.0
IS481_02615,1252.0,1238.0
IS481_02775,2228.5,1062.0
IS481_04750,819.5,593.0
IS481_05270,89.0,80.0
IS481_07690,829.0,3505.0
IS481_08330,84.0,136.0
IS481_08495,46.0,73.5
IS481_08560,1591.5,1383.5
IS481_08800,480.0,1345.0
IS481_08900,3161.0,9907.0
IS481_10725,4947.0,2193.0
IS481_11710,691.0,563.5
IS481_12170,177363.5,279283.0
IS481_13085,2217.0,1871.0
IS481_13260,4567.0,3952.0
IS481_14015,113.0,109.0
IS481_14270,888.0,703.5
IS481_14425,1780.0,1786.0
IS481_16840,2804.0,3135.0
IS481_17410,11734.0,6404.0
IS481_17815,5680.0,9708.0
IS481_17830,5338.0,3720.0
IS481_17850,105.0,109.0
IS481_17935,1280.0,1647.0
IS481_17995,224.0,295.0
